0,0,1,0.002874,0.003067,0.003067,0.002874,0.002986,0.002986,0.004640,0.005236,0.005236,0.004640,0.004985,0.004985
0,1,1,0.002956,0.003067,0.003067,0.002956,0.003037,0.003037,0.004891,0.005236,0.005236,0.004891,0.005142,0.005142
0,2,1,0.003027,0.003067,0.003067,0.003027,0.003037,0.003037,0.005110,0.005236,0.005236,0.005110,0.005142,0.005142
0,3,4,0.012189,0.012270,0.012270,0.012189,0.012189,0.012189,0.020692,0.020942,0.020942,0.020692,0.020692,0.020692
0,4,2,0.006094,0.006135,0.006135,0.006094,0.006094,0.006094,0.010346,0.010471,0.010471,0.010346,0.010346,0.010346
0,5,1,0.003027,0.003067,0.003067,0.003027,0.003027,0.003027,0.005110,0.005236,0.005236,0.005110,0.005110,0.005110
0,6,1,0.003047,0.003067,0.003067,0.003047,0.003047,0.003047,0.005173,0.005236,0.005236,0.005173,0.005173,0.005173
0,7,1,0.003047,0.003067,0.003067,0.003047,0.003047,0.003047,0.005173,0.005236,0.005236,0.005173,0.005173,0.005173
0,8,2,0.006094,0.006135,0.006135,0.006094,0.006094,0.006094,0.010346,0.010471,0.010471,0.010346,0.010346,0.010346
0,9,1,0.003027,0.003067,0.003067,0.003027,0.003047,0.003047,0.005110,0.005236,0.005236,0.005110,0.005173,0.005173
0,10,1,0.003047,0.003067,0.003067,0.003047,0.003047,0.003047,0.005173,0.005236,0.005236,0.005173,0.005173,0.005173
0,11,1,0.003047,0.003067,0.003067,0.003047,0.003047,0.003047,0.005173,0.005236,0.005236,0.005173,0.005173,0.005173
0,12,1,0.002803,0.003067,0.003067,0.002803,0.003037,0.003037,0.004420,0.005236,0.005236,0.004420,0.005142,0.005142
0,13,1,0.003027,0.003067,0.003067,0.003027,0.003027,0.003027,0.005110,0.005236,0.005236,0.005110,0.005110,0.005110
0,14,1,0.002854,0.003067,0.003067,0.002854,0.002915,0.002915,0.004577,0.005236,0.005236,0.004577,0.004765,0.004765
0,15,1,0.003037,0.003067,0.003067,0.003037,0.003037,0.003037,0.005142,0.005236,0.005236,0.005142,0.005142,0.005142
0,16,1,0.003047,0.003067,0.003067,0.003047,0.003047,0.003047,0.005173,0.005236,0.005236,0.005173,0.005173,0.005173
0,17,1,0.003047,0.003067,0.003067,0.003047,0.003047,0.003047,0.005173,0.005236,0.005236,0.005173,0.005173,0.005173
0,18,1,0.003047,0.003067,0.003067,0.003047,0.003047,0.003047,0.005173,0.005236,0.005236,0.005173,0.005173,0.005173
1,0,7,0.021324,0.021472,0.017760,0.017637,0.021324,0.017637,0.036173,0.036649,0.030312,0.029918,0.036173,0.029918
1,1,3,0.008725,0.009202,0.009202,0.008725,0.008916,0.008916,0.014177,0.015707,0.015707,0.014177,0.014789,0.014789
1,2,3,0.008980,0.009202,0.009202,0.008980,0.009043,0.009043,0.014993,0.015707,0.015707,0.014993,0.015197,0.015197
2,0,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,1,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,2,24,0.073620,0.073620,0.037283,0.037283,0.073620,0.037283,0.063634,0.125654,0.063634,0.063634,0.125654,0.063634
2,3,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,4,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,5,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,6,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,7,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,8,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,9,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,10,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,11,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,12,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,13,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,14,7,0.021472,0.021472,0.017760,0.017760,0.021472,0.017760,0.030312,0.036649,0.030312,0.030312,0.036649,0.030312
2,15,14,0.042945,0.042945,0.026190,0.026190,0.042945,0.026190,0.044701,0.073298,0.044701,0.044701,0.073298,0.044701
2,16,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,17,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,18,7,0.021472,0.021472,0.017760,0.017760,0.021472,0.017760,0.030312,0.036649,0.030312,0.030312,0.036649,0.030312
2,19,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,20,8,0.024540,0.024540,0.018993,0.018993,0.024540,0.018993,0.032418,0.041885,0.032418,0.032418,0.041885,0.032418
2,21,3,0.009202,0.009202,0.009202,0.009202,0.009202,0.009202,0.015707,0.015707,0.015707,0.015707,0.015707,0.015707
2,22,5,0.015337,0.015337,0.015337,0.015337,0.015337,0.015337,0.026178,0.026178,0.026178,0.026178,0.026178,0.026178
2,23,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,24,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,25,3,0.009202,0.009202,0.009202,0.009202,0.009202,0.009202,0.015707,0.015707,0.015707,0.015707,0.015707,0.015707
2,26,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,27,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,28,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,29,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,30,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,31,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,32,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,33,1,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.005236,0.005236,0.005236,0.005236,0.005236,0.005236
2,34,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,35,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,36,1,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.005236,0.005236,0.005236,0.005236,0.005236,0.005236
2,37,1,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.005236,0.005236,0.005236,0.005236,0.005236,0.005236
2,38,1,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.005236,0.005236,0.005236,0.005236,0.005236,0.005236
2,39,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,40,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,41,2,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.010471,0.010471,0.010471,0.010471,0.010471,0.010471
2,42,4,0.012270,0.012270,0.012270,0.012270,0.012270,0.012270,0.020942,0.020942,0.020942,0.020942,0.020942,0.020942
2,43,1,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.005236,0.005236,0.005236,0.005236,0.005236,0.005236
2,44,1,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.005236,0.005236,0.005236,0.005236,0.005236,0.005236
