0,0,3,0.000086,0.002158,0.002158,0.000086,0.001825,0.001825,0.000058,0.002188,0.002188,0.000058,0.001845,0.001845
0,1,2,0.000083,0.001439,0.001439,0.000083,0.001225,0.001225,0.000065,0.001459,0.001459,0.000065,0.001239,0.001239
0,2,1,0.000042,0.000719,0.000719,0.000042,0.000716,0.000716,0.000033,0.000729,0.000729,0.000033,0.000726,0.000726
0,3,1,0.000042,0.000719,0.000719,0.000042,0.000716,0.000716,0.000033,0.000729,0.000729,0.000033,0.000726,0.000726
0,4,1,0.000042,0.000719,0.000719,0.000042,0.000718,0.000718,0.000033,0.000729,0.000729,0.000033,0.000728,0.000728
0,5,1,0.000583,0.000719,0.000719,0.000583,0.000713,0.000713,0.000589,0.000729,0.000729,0.000589,0.000723,0.000723
0,6,1,0.000708,0.000719,0.000719,0.000708,0.000716,0.000716,0.000718,0.000729,0.000729,0.000718,0.000726,0.000726
0,7,1,0.000716,0.000719,0.000719,0.000716,0.000718,0.000718,0.000726,0.000729,0.000729,0.000726,0.000728,0.000728
1,0,3,0.000069,0.002158,0.002158,0.000069,0.000990,0.000990,0.000039,0.002188,0.002188,0.000039,0.000987,0.000987
1,1,12,0.000332,0.008633,0.005592,0.000215,0.006307,0.004085,0.000217,0.008753,0.005669,0.000140,0.006361,0.004120
1,2,13,0.007670,0.009353,0.005868,0.004813,0.009152,0.005742,0.007752,0.009482,0.005950,0.004864,0.009276,0.005820
2,0,5,0.003080,0.003597,0.003597,0.003080,0.003554,0.003554,0.003115,0.003647,0.003647,0.003115,0.003603,0.003603
2,1,1,0.000024,0.000719,0.000719,0.000024,0.000696,0.000696,0.000014,0.000729,0.000729,0.000014,0.000706,0.000706
2,2,1,0.000698,0.000719,0.000719,0.000698,0.000715,0.000715,0.000707,0.000729,0.000729,0.000707,0.000724,0.000724
2,3,1,0.000716,0.000719,0.000719,0.000716,0.000717,0.000717,0.000726,0.000729,0.000729,0.000726,0.000727,0.000727
3,0,544,0.021579,0.391367,0.099998,0.005514,0.102010,0.026065,0.012734,0.396791,0.101384,0.003254,0.096269,0.024598
3,1,1,0.000718,0.000719,0.000719,0.000718,0.000718,0.000718,0.000728,0.000729,0.000729,0.000728,0.000728,0.000728
4,0,2,0.001317,0.001439,0.001439,0.001317,0.001424,0.001424,0.001332,0.001459,0.001459,0.001332,0.001443,0.001443
4,1,5,0.003369,0.003597,0.003597,0.003369,0.003550,0.003550,0.003409,0.003647,0.003647,0.003409,0.003597,0.003597
4,2,8,0.005580,0.005755,0.004455,0.004319,0.005596,0.004331,0.005653,0.005835,0.004516,0.004375,0.005669,0.004388
4,3,1,0.000697,0.000719,0.000719,0.000697,0.000718,0.000718,0.000706,0.000729,0.000729,0.000706,0.000727,0.000727
4,4,1,0.000697,0.000719,0.000719,0.000697,0.000718,0.000718,0.000706,0.000729,0.000729,0.000706,0.000727,0.000727
4,5,3,0.002090,0.002158,0.002158,0.002090,0.002153,0.002153,0.002117,0.002188,0.002188,0.002117,0.002182,0.002182
4,6,1,0.000697,0.000719,0.000719,0.000697,0.000718,0.000718,0.000706,0.000729,0.000729,0.000706,0.000727,0.000727
4,7,2,0.001408,0.001439,0.001439,0.001408,0.001408,0.001408,0.001427,0.001459,0.001459,0.001427,0.001427,0.001427
4,8,3,0.001513,0.002158,0.002158,0.001513,0.001662,0.001662,0.001517,0.002188,0.002188,0.001517,0.001672,0.001672
4,9,1,0.000715,0.000719,0.000719,0.000715,0.000718,0.000718,0.000724,0.000729,0.000729,0.000724,0.000727,0.000727
4,10,1,0.000630,0.000719,0.000719,0.000630,0.000706,0.000706,0.000636,0.000729,0.000729,0.000636,0.000716,0.000716
4,11,1,0.000525,0.000719,0.000719,0.000525,0.000614,0.000614,0.000527,0.000729,0.000729,0.000527,0.000620,0.000620
4,12,1,0.000715,0.000719,0.000719,0.000715,0.000717,0.000717,0.000724,0.000729,0.000729,0.000724,0.000726,0.000726
4,13,1,0.000711,0.000719,0.000719,0.000711,0.000712,0.000712,0.000720,0.000729,0.000729,0.000720,0.000721,0.000721
4,14,1,0.000659,0.000719,0.000719,0.000659,0.000693,0.000693,0.000666,0.000729,0.000729,0.000666,0.000702,0.000702
4,15,1,0.000717,0.000719,0.000719,0.000717,0.000718,0.000718,0.000726,0.000729,0.000729,0.000726,0.000727,0.000727
4,16,1,0.000641,0.000719,0.000719,0.000641,0.000646,0.000646,0.000648,0.000729,0.000729,0.000648,0.000653,0.000653
4,17,1,0.000713,0.000719,0.000719,0.000713,0.000715,0.000715,0.000722,0.000729,0.000729,0.000722,0.000724,0.000724
4,18,1,0.000695,0.000719,0.000719,0.000695,0.000716,0.000716,0.000704,0.000729,0.000729,0.000704,0.000725,0.000725
4,19,1,0.000697,0.000719,0.000719,0.000697,0.000718,0.000718,0.000706,0.000729,0.000729,0.000706,0.000727,0.000727
4,20,1,0.000682,0.000719,0.000719,0.000682,0.000716,0.000716,0.000691,0.000729,0.000729,0.000691,0.000725,0.000725
4,21,1,0.000660,0.000719,0.000719,0.000660,0.000717,0.000717,0.000668,0.000729,0.000729,0.000668,0.000726,0.000726
4,22,1,0.000717,0.000719,0.000719,0.000717,0.000718,0.000718,0.000726,0.000729,0.000729,0.000726,0.000727,0.000727
4,23,1,0.000684,0.000719,0.000719,0.000684,0.000697,0.000697,0.000693,0.000729,0.000729,0.000693,0.000706,0.000706
4,24,1,0.000717,0.000719,0.000719,0.000717,0.000717,0.000717,0.000726,0.000729,0.000729,0.000726,0.000726,0.000726
5,0,10,0.006694,0.007194,0.005029,0.004679,0.006832,0.004775,0.006774,0.007294,0.005098,0.004735,0.006916,0.004834
