0,0,4,0.000197,0.004057,0.004057,0.000197,0.004002,0.004002,0.000170,0.004086,0.004086,0.000170,0.004030,0.004030
0,1,1,0.000016,0.001014,0.001014,0.000016,0.000938,0.000938,0.000009,0.001021,0.001021,0.000009,0.000944,0.000944
0,2,1,0.000049,0.001014,0.001014,0.000049,0.000995,0.000995,0.000043,0.001021,0.001021,0.000043,0.001002,0.001002
0,3,1,0.000038,0.001014,0.001014,0.000038,0.000952,0.000952,0.000031,0.001021,0.001021,0.000031,0.000959,0.000959
0,4,1,0.000040,0.001014,0.001014,0.000040,0.001005,0.001005,0.000033,0.001021,0.001021,0.000033,0.001012,0.001012
0,5,3,0.000148,0.003043,0.003043,0.000148,0.002976,0.002976,0.000128,0.003064,0.003064,0.000128,0.002997,0.002997
0,6,1,0.000049,0.001014,0.001014,0.000049,0.001011,0.001011,0.000043,0.001021,0.001021,0.000043,0.001018,0.001018
0,7,1,0.000049,0.001014,0.001014,0.000049,0.001012,0.001012,0.000043,0.001021,0.001021,0.000043,0.001019,0.001019
0,8,1,0.000049,0.001014,0.001014,0.000049,0.001006,0.001006,0.000043,0.001021,0.001021,0.000043,0.001013,0.001013
0,9,1,0.000049,0.001014,0.001014,0.000049,0.001012,0.001012,0.000043,0.001021,0.001021,0.000043,0.001019,0.001019
0,10,1,0.000973,0.001014,0.001014,0.000973,0.001011,0.001011,0.000980,0.001021,0.001021,0.000980,0.001018,0.001018
0,11,2,0.002007,0.002028,0.002028,0.002007,0.002009,0.002009,0.002022,0.002043,0.002043,0.002022,0.002024,0.002024
0,12,1,0.000994,0.001014,0.001014,0.000994,0.001009,0.001009,0.001001,0.001021,0.001021,0.001001,0.001016,0.001016
0,13,1,0.000993,0.001014,0.001014,0.000993,0.001007,0.001007,0.001000,0.001021,0.001021,0.001000,0.001014,0.001014
1,0,7,0.000239,0.007099,0.005872,0.000197,0.005794,0.004792,0.000189,0.007150,0.005914,0.000156,0.005826,0.004819
1,1,6,0.000211,0.006085,0.005466,0.000189,0.006008,0.005397,0.000169,0.006129,0.005505,0.000151,0.006051,0.005435
1,2,1,0.000019,0.001014,0.001014,0.000019,0.000985,0.000985,0.000012,0.001021,0.001021,0.000012,0.000992,0.000992
2,0,2,0.000062,0.002028,0.002028,0.000062,0.002003,0.002003,0.000048,0.002043,0.002043,0.000048,0.002017,0.002017
